user_id,top_contributors
1576,"['workout_duration', 'avg_hr', 'active_energy']"
1577,"['avg_hr', 'active_energy', 'distance']"
1578,"['active_energy', 'workout_duration', 'avg_hr']"
1579,"['workout_duration', 'active_energy', 'steps']"
1580,"['active_energy', 'workout_duration', 'exercise_time']"
1581,"['active_energy', 'avg_hr', 'distance']"
1582,"['workout_duration', 'active_energy', 'distance']"
1583,"['active_energy', 'avg_hr', 'workout_duration']"
1584,"['workout_duration', 'active_energy', 'avg_hr']"
1585,"['active_energy', 'workout_duration', 'steps']"
1586,"['workout_duration', 'active_energy', 'avg_hr']"
1587,"['workout_duration', 'exercise_time', 'steps']"
1588,"['active_energy', 'workout_duration', 'sleep_duration']"
1589,"['workout_duration', 'avg_hr', 'sleep_duration']"
1590,"['workout_duration', 'sleep_duration', 'distance']"
1591,"['workout_duration', 'avg_hr', 'resting_hr']"
1592,"['workout_duration', 'sleep_duration', 'steps']"
1593,"['avg_hr', 'workout_duration', 'active_energy']"
1594,"['distance', 'workout_duration', 'active_energy']"
1595,"['workout_duration', 'steps', 'active_energy']"
1596,"['workout_duration', 'active_energy', 'avg_hr']"
1597,"['workout_duration', 'steps', 'avg_hr']"
1598,"['workout_duration', 'active_energy', 'resting_hr']"
1599,"['workout_duration', 'resting_hr', 'exercise_time']"
1600,"['active_energy', 'workout_duration', 'sleep_duration']"
1601,"['avg_hr', 'workout_duration', 'steps']"
1602,"['workout_duration', 'sleep_duration', 'active_energy']"
1603,"['workout_duration', 'steps', 'active_energy']"
1604,"['workout_duration', 'active_energy', 'resting_hr']"
1605,"['workout_duration', 'active_energy', 'resting_hr']"
1606,"['workout_duration', 'avg_hr', 'active_energy']"
1607,"['workout_duration', 'active_energy', 'avg_hr']"
1608,"['avg_hr', 'workout_duration', 'resting_hr']"
1609,"['active_energy', 'workout_duration', 'avg_hr']"
1610,"['active_energy', 'workout_duration', 'avg_hr']"
1611,"['workout_duration', 'active_energy', 'sleep_duration']"
1612,"['workout_duration', 'active_energy', 'exercise_time']"
1613,"['active_energy', 'avg_hr', 'workout_duration']"
1614,"['active_energy', 'workout_duration', 'exercise_time']"
1615,"['workout_duration', 'steps', 'active_energy']"
1616,"['active_energy', 'workout_duration', 'resting_hr']"
1617,"['active_energy', 'workout_duration', 'avg_hr']"
1618,"['workout_duration', 'active_energy', 'resting_hr']"
1619,"['avg_hr', 'active_energy', 'workout_duration']"
1620,"['workout_duration', 'active_energy', 'avg_hr']"
1621,"['workout_duration', 'active_energy', 'distance']"
1622,"['active_energy', 'workout_duration', 'resting_hr']"
1623,"['workout_duration', 'active_energy', 'distance']"
1624,"['active_energy', 'workout_duration', 'steps']"
1625,"['workout_duration', 'exercise_time', 'active_energy']"
1626,"['active_energy', 'workout_duration', 'exercise_time']"
1627,"['workout_duration', 'distance', 'resting_hr']"
1628,"['active_energy', 'workout_duration', 'exercise_time']"
1629,"['workout_duration', 'active_energy', 'steps']"
1630,"['workout_duration', 'active_energy', 'steps']"
1631,"['active_energy', 'avg_hr', 'workout_duration']"
1632,"['workout_duration', 'distance', 'sleep_duration']"
1633,"['workout_duration', 'avg_hr', 'active_energy']"
1634,"['active_energy', 'workout_duration', 'avg_hr']"
1635,"['workout_duration', 'active_energy', 'avg_hr']"
1636,"['workout_duration', 'sleep_duration', 'distance']"
1637,"['workout_duration', 'steps', 'avg_hr']"
1638,"['avg_hr', 'workout_duration', 'steps']"
1639,"['workout_duration', 'avg_hr', 'steps']"
1640,"['active_energy', 'workout_duration', 'sleep_duration']"
1641,"['workout_duration', 'steps', 'active_energy']"
1642,"['active_energy', 'workout_duration', 'avg_hr']"
1643,"['workout_duration', 'avg_hr', 'exercise_time']"
1644,"['workout_duration', 'active_energy', 'steps']"
1645,"['active_energy', 'avg_hr', 'workout_duration']"
1646,"['avg_hr', 'workout_duration', 'distance']"
1647,"['active_energy', 'steps', 'avg_hr']"
1648,"['active_energy', 'avg_hr', 'workout_duration']"
1649,"['workout_duration', 'active_energy', 'avg_hr']"
1650,"['avg_hr', 'active_energy', 'exercise_time']"
1651,"['active_energy', 'workout_duration', 'avg_hr']"
1652,"['workout_duration', 'steps', 'active_energy']"
1653,"['workout_duration', 'avg_hr', 'steps']"
1654,"['workout_duration', 'active_energy', 'steps']"
1655,"['workout_duration', 'active_energy', 'avg_hr']"
1656,"['workout_duration', 'active_energy', 'avg_hr']"
1657,"['active_energy', 'exercise_time', 'workout_duration']"
1658,"['workout_duration', 'distance', 'exercise_time']"
1659,"['workout_duration', 'distance', 'active_energy']"
1660,"['workout_duration', 'distance', 'avg_hr']"
1661,"['workout_duration', 'active_energy', 'sleep_duration']"
1662,"['workout_duration', 'avg_hr', 'distance']"
1663,"['workout_duration', 'active_energy', 'resting_hr']"
1664,"['workout_duration', 'avg_hr', 'distance']"
1665,"['workout_duration', 'active_energy', 'distance']"
1666,"['workout_duration', 'avg_hr', 'active_energy']"
1667,"['workout_duration', 'avg_hr', 'active_energy']"
1668,"['workout_duration', 'avg_hr', 'active_energy']"
1669,"['active_energy', 'workout_duration', 'avg_hr']"
1670,"['active_energy', 'workout_duration', 'avg_hr']"
1671,"['workout_duration', 'active_energy', 'exercise_time']"
1672,"['active_energy', 'workout_duration', 'resting_hr']"
1673,"['workout_duration', 'active_energy', 'avg_hr']"
1674,"['active_energy', 'workout_duration', 'exercise_time']"
1675,"['workout_duration', 'steps', 'active_energy']"
1676,"['active_energy', 'exercise_time', 'resting_hr']"
1677,"['workout_duration', 'active_energy', 'steps']"
1678,"['active_energy', 'workout_duration', 'avg_hr']"
1679,"['workout_duration', 'avg_hr', 'active_energy']"
1680,"['active_energy', 'workout_duration', 'resting_hr']"
1681,"['workout_duration', 'distance', 'resting_hr']"
1682,"['workout_duration', 'active_energy', 'avg_hr']"
1683,"['workout_duration', 'avg_hr', 'resting_hr']"
1684,"['active_energy', 'avg_hr', 'workout_duration']"
1685,"['avg_hr', 'active_energy', 'resting_hr']"
1686,"['workout_duration', 'avg_hr', 'active_energy']"
1687,"['avg_hr', 'workout_duration', 'steps']"
1688,"['workout_duration', 'active_energy', 'avg_hr']"
1689,"['workout_duration', 'active_energy', 'avg_hr']"
1690,"['active_energy', 'workout_duration', 'steps']"
1691,"['workout_duration', 'active_energy', 'steps']"
1692,"['workout_duration', 'exercise_time', 'avg_hr']"
1693,"['workout_duration', 'avg_hr', 'active_energy']"
1694,"['active_energy', 'workout_duration', 'resting_hr']"
1695,"['workout_duration', 'avg_hr', 'active_energy']"
1696,"['workout_duration', 'active_energy', 'distance']"
1697,"['workout_duration', 'active_energy', 'avg_hr']"
1698,"['active_energy', 'workout_duration', 'avg_hr']"
1699,"['sleep_duration', 'workout_duration', 'active_energy']"
1700,"['workout_duration', 'avg_hr', 'active_energy']"
1701,"['workout_duration', 'exercise_time', 'active_energy']"
1702,"['workout_duration', 'active_energy', 'exercise_time']"
1703,"['workout_duration', 'distance', 'active_energy']"
1704,"['workout_duration', 'active_energy', 'avg_hr']"
1705,"['active_energy', 'workout_duration', 'avg_hr']"
1706,"['workout_duration', 'active_energy', 'steps']"
1707,"['workout_duration', 'avg_hr', 'active_energy']"
1708,"['workout_duration', 'exercise_time', 'distance']"
1709,"['workout_duration', 'avg_hr', 'active_energy']"
1710,"['active_energy', 'avg_hr', 'workout_duration']"
1711,"['workout_duration', 'active_energy', 'avg_hr']"
1712,"['workout_duration', 'avg_hr', 'steps']"
1713,"['workout_duration', 'active_energy', 'exercise_time']"
1714,"['workout_duration', 'avg_hr', 'active_energy']"
1715,"['workout_duration', 'active_energy', 'avg_hr']"
1716,"['workout_duration', 'active_energy', 'resting_hr']"
1717,"['workout_duration', 'resting_hr', 'distance']"
1718,"['workout_duration', 'distance', 'exercise_time']"
1719,"['workout_duration', 'active_energy', 'distance']"
1720,"['workout_duration', 'active_energy', 'avg_hr']"
1721,"['workout_duration', 'avg_hr', 'active_energy']"
1722,"['workout_duration', 'active_energy', 'distance']"
1723,"['avg_hr', 'active_energy', 'workout_duration']"
1724,"['active_energy', 'workout_duration', 'avg_hr']"
1725,"['workout_duration', 'active_energy', 'avg_hr']"
1726,"['workout_duration', 'active_energy', 'avg_hr']"
1727,"['workout_duration', 'avg_hr', 'resting_hr']"
1728,"['avg_hr', 'active_energy', 'workout_duration']"
1729,"['workout_duration', 'active_energy', 'steps']"
1730,"['active_energy', 'avg_hr', 'workout_duration']"
1731,"['workout_duration', 'active_energy', 'avg_hr']"
1732,"['active_energy', 'resting_hr', 'steps']"
1733,"['workout_duration', 'avg_hr', 'steps']"
1734,"['active_energy', 'workout_duration', 'steps']"
1735,"['active_energy', 'workout_duration', 'sleep_duration']"
1736,"['workout_duration', 'active_energy', 'distance']"
1737,"['active_energy', 'avg_hr', 'workout_duration']"
1738,"['workout_duration', 'active_energy', 'avg_hr']"
1739,"['workout_duration', 'avg_hr', 'steps']"
1740,"['workout_duration', 'active_energy', 'steps']"
1741,"['workout_duration', 'avg_hr', 'active_energy']"
1742,"['active_energy', 'workout_duration', 'resting_hr']"
1743,"['workout_duration', 'active_energy', 'distance']"
1744,"['workout_duration', 'active_energy', 'resting_hr']"
1745,"['workout_duration', 'active_energy', 'resting_hr']"
1746,"['workout_duration', 'steps', 'sleep_duration']"
1747,"['workout_duration', 'active_energy', 'avg_hr']"
1748,"['workout_duration', 'active_energy', 'avg_hr']"
1749,"['workout_duration', 'active_energy', 'avg_hr']"
1750,"['workout_duration', 'active_energy', 'avg_hr']"
1751,"['active_energy', 'workout_duration', 'avg_hr']"
1752,"['workout_duration', 'resting_hr', 'avg_hr']"
1753,"['workout_duration', 'steps', 'avg_hr']"
1754,"['workout_duration', 'active_energy', 'exercise_time']"
1755,"['workout_duration', 'exercise_time', 'active_energy']"
1756,"['active_energy', 'workout_duration', 'distance']"
1757,"['exercise_time', 'workout_duration', 'steps']"
1758,"['workout_duration', 'avg_hr', 'active_energy']"
1759,"['active_energy', 'workout_duration', 'avg_hr']"
1760,"['workout_duration', 'avg_hr', 'active_energy']"
1761,"['workout_duration', 'active_energy', 'exercise_time']"
1762,"['workout_duration', 'active_energy', 'sleep_duration']"
1763,"['workout_duration', 'active_energy', 'avg_hr']"
1764,"['active_energy', 'workout_duration', 'avg_hr']"
1765,"['active_energy', 'workout_duration', 'avg_hr']"
1766,"['active_energy', 'workout_duration', 'distance']"
1767,"['workout_duration', 'avg_hr', 'active_energy']"
1768,"['active_energy', 'workout_duration', 'avg_hr']"
1769,"['active_energy', 'avg_hr', 'workout_duration']"
1770,"['active_energy', 'workout_duration', 'avg_hr']"
1771,"['workout_duration', 'active_energy', 'steps']"
1772,"['workout_duration', 'active_energy', 'avg_hr']"
1773,"['workout_duration', 'active_energy', 'exercise_time']"
1774,"['avg_hr', 'workout_duration', 'resting_hr']"
1775,"['workout_duration', 'active_energy', 'distance']"
1776,"['workout_duration', 'active_energy', 'distance']"
1777,"['workout_duration', 'active_energy', 'distance']"
1778,"['workout_duration', 'avg_hr', 'active_energy']"
1779,"['workout_duration', 'avg_hr', 'exercise_time']"
1780,"['workout_duration', 'avg_hr', 'active_energy']"
1781,"['workout_duration', 'avg_hr', 'active_energy']"
1782,"['workout_duration', 'avg_hr', 'active_energy']"
1783,"['steps', 'workout_duration', 'active_energy']"
1784,"['active_energy', 'avg_hr', 'steps']"
1785,"['workout_duration', 'active_energy', 'avg_hr']"
1786,"['workout_duration', 'active_energy', 'exercise_time']"
1787,"['workout_duration', 'active_energy', 'avg_hr']"
1788,"['workout_duration', 'avg_hr', 'distance']"
1789,"['active_energy', 'workout_duration', 'avg_hr']"
1790,"['workout_duration', 'active_energy', 'avg_hr']"
1791,"['workout_duration', 'active_energy', 'resting_hr']"
1792,"['workout_duration', 'active_energy', 'resting_hr']"
1793,"['workout_duration', 'active_energy', 'avg_hr']"
1794,"['avg_hr', 'workout_duration', 'active_energy']"
1795,"['workout_duration', 'active_energy', 'sleep_duration']"
1796,"['active_energy', 'workout_duration', 'avg_hr']"
1797,"['workout_duration', 'active_energy', 'sleep_duration']"
1798,"['workout_duration', 'steps', 'resting_hr']"
1799,"['avg_hr', 'workout_duration', 'active_energy']"
1800,"['workout_duration', 'active_energy', 'avg_hr']"
1801,"['workout_duration', 'active_energy', 'resting_hr']"
1802,"['workout_duration', 'avg_hr', 'active_energy']"
1803,"['active_energy', 'workout_duration', 'avg_hr']"
1804,"['active_energy', 'workout_duration', 'avg_hr']"
1805,"['workout_duration', 'active_energy', 'distance']"
1806,"['avg_hr', 'workout_duration', 'active_energy']"
1807,"['workout_duration', 'steps', 'sleep_duration']"
1808,"['active_energy', 'avg_hr', 'workout_duration']"
1809,"['active_energy', 'sleep_duration', 'avg_hr']"
1810,"['workout_duration', 'active_energy', 'steps']"
1811,"['workout_duration', 'avg_hr', 'active_energy']"
1812,"['workout_duration', 'active_energy', 'distance']"
1813,"['active_energy', 'workout_duration', 'avg_hr']"
1814,"['workout_duration', 'avg_hr', 'active_energy']"
1815,"['workout_duration', 'active_energy', 'avg_hr']"
1816,"['workout_duration', 'active_energy', 'steps']"
1817,"['workout_duration', 'avg_hr', 'active_energy']"
1818,"['workout_duration', 'avg_hr', 'distance']"
1819,"['workout_duration', 'active_energy', 'steps']"
1820,"['workout_duration', 'active_energy', 'sleep_duration']"
1821,"['workout_duration', 'active_energy', 'steps']"
1822,"['workout_duration', 'active_energy', 'exercise_time']"
1823,"['workout_duration', 'sleep_duration', 'avg_hr']"
1824,"['workout_duration', 'active_energy', 'avg_hr']"
1825,"['workout_duration', 'active_energy', 'exercise_time']"
1826,"['active_energy', 'workout_duration', 'avg_hr']"
1827,"['workout_duration', 'active_energy', 'avg_hr']"
1828,"['workout_duration', 'avg_hr', 'active_energy']"
1829,"['workout_duration', 'active_energy', 'avg_hr']"
1830,"['workout_duration', 'active_energy', 'distance']"
1831,"['workout_duration', 'active_energy', 'steps']"
1832,"['workout_duration', 'distance', 'active_energy']"
1833,"['workout_duration', 'active_energy', 'avg_hr']"
1834,"['active_energy', 'workout_duration', 'resting_hr']"
1835,"['workout_duration', 'distance', 'avg_hr']"
1836,"['exercise_time', 'active_energy', 'workout_duration']"
1837,"['workout_duration', 'distance', 'avg_hr']"
1838,"['avg_hr', 'workout_duration', 'active_energy']"
1839,"['workout_duration', 'avg_hr', 'resting_hr']"
1840,"['workout_duration', 'active_energy', 'avg_hr']"
1841,"['workout_duration', 'avg_hr', 'exercise_time']"
1842,"['workout_duration', 'active_energy', 'avg_hr']"
1843,"['workout_duration', 'active_energy', 'sleep_duration']"
1844,"['workout_duration', 'active_energy', 'sleep_duration']"
1845,"['workout_duration', 'avg_hr', 'active_energy']"
1846,"['workout_duration', 'sleep_duration', 'active_energy']"
1847,"['active_energy', 'workout_duration', 'steps']"
1848,"['workout_duration', 'active_energy', 'distance']"
1849,"['workout_duration', 'avg_hr', 'steps']"
1850,"['workout_duration', 'active_energy', 'sleep_duration']"
1851,"['workout_duration', 'avg_hr', 'active_energy']"
1852,"['workout_duration', 'active_energy', 'exercise_time']"
1853,"['workout_duration', 'active_energy', 'avg_hr']"
1854,"['active_energy', 'workout_duration', 'distance']"
1855,"['workout_duration', 'active_energy', 'distance']"
1856,"['active_energy', 'avg_hr', 'workout_duration']"
1857,"['workout_duration', 'active_energy', 'sleep_duration']"
1858,"['workout_duration', 'active_energy', 'avg_hr']"
1859,"['workout_duration', 'active_energy', 'distance']"
1860,"['workout_duration', 'active_energy', 'steps']"
1861,"['active_energy', 'avg_hr', 'workout_duration']"
1862,"['workout_duration', 'steps', 'active_energy']"
1863,"['workout_duration', 'active_energy', 'exercise_time']"
1864,"['sleep_duration', 'steps', 'workout_duration']"
1865,"['avg_hr', 'active_energy', 'distance']"
1866,"['active_energy', 'workout_duration', 'avg_hr']"
1867,"['workout_duration', 'distance', 'active_energy']"
1868,"['workout_duration', 'active_energy', 'sleep_duration']"
1869,"['active_energy', 'workout_duration', 'steps']"
