sex,age,weight_kg,height_cm,activity_level,tdee,protein_needed_g,fats_needed_g,carbs_needed_g,water_needed_liters,steps,walking_running_minutes,flights_climbed,cardio_vo2max,cardio_recovery_bpm,cholesterol_mg,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,trans_fats_g
Male,48,60,180,sedentary,1788.0,89.4,59.599999999999994,223.5,1.98,15888,26,14,43,25,260,17,14,7,4
Female,64,87,181,moderate,2356.3875000000003,117.81937500000002,78.54625000000001,294.54843750000003,2.871,6644,69,37,45,24,286,15,14,10,3
Female,60,97,151,active,2505.99375,125.2996875,83.533125,313.24921875,3.201,19142,58,47,30,24,292,8,10,9,0
Female,40,80,159,active,2471.49375,123.57468750000001,82.383125,308.93671875,2.64,10773,5,23,50,21,142,17,6,19,2
Female,61,57,151,very_active,1990.725,99.53625,66.3575,248.840625,1.881,13778,96,7,46,17,196,13,12,5,4
Female,55,51,151,very_active,1933.725,96.68625,64.4575,241.715625,1.683,15501,93,27,55,17,224,13,13,6,3
Male,37,80,173,light,2339.21875,116.9609375,77.97395833333333,292.40234375,2.64,17409,109,20,37,27,42,11,7,16,4
Female,40,91,166,light,2181.4375,109.071875,72.71458333333334,272.6796875,3.003,5108,98,15,47,39,150,9,17,9,1
Male,62,95,181,active,3064.03125,153.2015625,102.134375,383.00390625,3.1350000000000002,6614,22,15,45,15,295,7,19,18,2
Male,33,53,165,sedentary,1681.5,84.075,56.05,210.1875,1.749,13251,9,34,35,14,62,7,10,13,0
Male,59,76,165,moderate,2326.9375,116.34687500000001,77.56458333333333,290.8671875,2.508,14678,50,16,39,11,129,13,10,16,4
Female,25,55,188,light,1978.625,98.93125,65.95416666666667,247.328125,1.8150000000000002,17367,18,8,39,21,254,13,6,8,3
Male,38,52,180,light,2007.5,100.375,66.91666666666667,250.9375,1.7160000000000002,7332,50,34,34,35,213,16,14,13,4
Male,18,77,173,sedentary,2119.5,105.97500000000001,70.65,264.9375,2.541,15002,91,28,55,13,72,17,12,7,3
Female,25,67,150,sedentary,1585.8,79.29,52.85999999999999,198.225,2.2110000000000003,18700,86,38,57,32,103,15,9,5,4
Male,46,69,160,very_active,2783.5,139.175,92.78333333333333,347.9375,2.277,16769,67,17,41,22,157,8,15,10,0
Male,49,52,170,moderate,2080.875,104.04375,69.3625,260.109375,1.7160000000000002,9963,83,11,49,26,271,15,15,19,0
Female,55,89,153,sedentary,1692.3,84.61500000000001,56.41,211.5375,2.9370000000000003,10838,82,18,46,25,237,5,12,14,2
Male,22,66,156,light,2103.75,105.1875,70.125,262.96875,2.178,15399,41,47,43,18,157,17,18,18,0
Male,64,48,175,light,1730.78125,86.5390625,57.692708333333336,216.34765625,1.584,15243,90,21,43,35,108,14,17,11,4
Male,39,84,161,active,2857.03125,142.8515625,95.234375,357.12890625,2.7720000000000002,4845,56,48,32,37,8,9,18,8,4
Female,64,47,180,sedentary,1336.8,66.84,44.559999999999995,167.1,1.5510000000000002,16942,97,14,58,10,58,18,12,14,0
Female,51,73,166,very_active,2567.85,128.3925,85.59499999999998,320.98125,2.4090000000000003,19766,67,0,41,24,191,12,19,9,1
Female,18,85,182,moderate,2691.5750000000003,134.57875,89.71916666666668,336.44687500000003,2.805,7112,119,1,49,21,135,14,16,8,4
Male,43,73,160,very_active,2888.0,144.4,96.26666666666667,361.0,2.4090000000000003,15780,37,7,47,14,250,19,7,7,2
Male,60,78,177,light,2187.96875,109.3984375,72.93229166666667,273.49609375,2.5740000000000003,18690,61,21,41,32,145,19,9,5,1
Female,27,78,181,very_active,3068.975,153.44875,102.29916666666666,383.621875,2.5740000000000003,13088,6,24,31,33,57,8,11,17,0
Male,47,72,150,light,1962.8125,98.140625,65.42708333333333,245.3515625,2.3760000000000003,4509,111,1,31,27,176,14,9,10,3
Male,35,57,177,light,2071.09375,103.5546875,69.03645833333333,258.88671875,1.881,15404,70,8,56,29,287,14,10,14,4
Female,34,59,156,light,1696.75,84.8375,56.55833333333333,212.09375,1.947,4578,49,8,46,11,244,8,6,9,3
Female,43,67,151,light,1701.90625,85.0953125,56.73020833333333,212.73828125,2.2110000000000003,17106,51,12,39,13,47,17,12,15,2
Male,25,88,173,light,2531.71875,126.5859375,84.390625,316.46484375,2.904,12840,25,5,47,24,99,16,9,5,1
Male,64,70,153,active,2313.65625,115.68281250000001,77.12187499999999,289.20703125,2.31,15931,25,29,51,15,212,18,10,9,3
Male,57,48,168,very_active,2375.0,118.75,79.16666666666667,296.875,1.584,4359,117,14,48,31,164,13,5,10,2
Female,29,70,175,active,2566.36875,128.31843750000002,85.545625,320.79609375,2.31,7242,18,14,55,21,125,19,14,14,3
Female,44,84,160,active,2516.775,125.83875,83.8925,314.596875,2.7720000000000002,19464,8,49,50,38,120,13,6,9,3
Female,25,53,189,sedentary,1710.3,85.515,57.00999999999999,213.7875,1.749,5709,60,6,30,27,87,11,15,5,2
Female,42,99,160,sedentary,1942.8,97.14,64.75999999999999,242.85,3.2670000000000003,15791,19,10,53,36,216,14,8,18,4
Male,63,49,152,sedentary,1356.0,67.8,45.2,169.5,1.617,6499,105,39,58,29,60,12,15,9,3
Female,21,76,161,moderate,2325.3875000000003,116.26937500000003,77.51291666666667,290.67343750000003,2.508,14690,108,37,33,13,178,16,13,14,2
Female,50,64,152,sedentary,1414.8,70.74,47.16,176.85,2.112,11080,49,39,54,39,189,16,10,5,3
Female,18,94,176,very_active,3399.1,169.955,113.30333333333333,424.8875,3.1020000000000003,4189,79,1,33,10,162,8,12,15,4
Female,36,55,151,active,1988.49375,99.4246875,66.283125,248.56171875,1.8150000000000002,16908,117,47,59,24,80,12,6,7,2
Female,48,59,165,very_active,2318.475,115.92375,77.28249999999998,289.809375,1.947,15751,80,38,31,39,169,18,14,16,3
Male,33,76,151,sedentary,1852.5,92.625,61.75,231.5625,2.508,17714,21,9,48,27,195,10,19,17,0
Male,31,72,179,moderate,2617.5625,130.878125,87.25208333333333,327.1953125,2.3760000000000003,4025,12,43,50,23,202,17,9,6,4
Female,22,66,169,moderate,2240.1375000000003,112.00687500000002,74.67125000000001,280.01718750000003,2.178,3071,11,16,41,12,46,7,16,17,3
Male,58,85,187,active,2990.71875,149.53593750000002,99.690625,373.83984375,2.805,8546,9,6,39,38,157,11,16,5,1
Female,43,61,177,very_active,2546.475,127.32375,84.8825,318.309375,2.013,5685,64,39,42,24,193,7,17,8,2
Female,45,70,174,light,1927.0625,96.353125,64.23541666666667,240.8828125,2.31,12385,95,38,58,36,278,15,5,6,3
Male,19,88,181,very_active,3650.375,182.51875,121.67916666666666,456.296875,2.904,13576,29,3,59,14,268,11,8,9,4
Male,23,51,159,sedentary,1672.5,83.625,55.75,209.0625,1.683,5022,7,34,51,36,198,9,14,14,4
Female,26,86,189,light,2406.59375,120.3296875,80.21979166666667,300.82421875,2.838,18831,20,46,52,33,223,8,5,5,1
Female,50,70,182,moderate,2211.0750000000003,110.55375000000002,73.70250000000001,276.38437500000003,2.31,15940,21,35,49,31,262,7,15,16,1
Female,58,69,162,active,2158.8375,107.94187500000001,71.96125,269.8546875,2.277,7102,17,30,52,12,165,12,15,14,3
Male,42,54,186,active,2583.1875,129.159375,86.10624999999999,322.8984375,1.782,6026,65,24,44,31,179,8,13,5,0
Female,30,89,165,moderate,2495.8875000000003,124.79437500000002,83.19625,311.98593750000003,2.9370000000000003,9709,47,40,55,16,191,12,6,15,4
Female,26,63,171,sedentary,1689.3,84.465,56.309999999999995,211.1625,2.079,8969,43,12,32,15,215,14,11,14,0
Female,30,55,169,moderate,2007.6375,100.38187500000001,66.92125,250.9546875,1.8150000000000002,5620,8,17,52,35,283,7,7,8,0
Male,48,57,176,sedentary,1722.0,86.10000000000001,57.400000000000006,215.25,1.881,5646,66,20,49,31,106,14,18,11,3
Female,58,97,165,light,2131.59375,106.5796875,71.053125,266.44921875,3.201,7865,53,47,58,10,97,17,6,18,2
Female,28,52,183,moderate,2112.2625000000003,105.61312500000003,70.40875,264.03281250000003,1.7160000000000002,5289,25,0,42,28,229,13,17,18,2
Male,21,84,181,sedentary,2245.5,112.275,74.85,280.6875,2.7720000000000002,10370,84,35,37,16,256,10,8,6,2
Female,51,48,175,light,1591.90625,79.5953125,53.063541666666666,198.98828125,1.584,16854,93,49,54,13,42,19,11,6,1
Female,55,91,174,moderate,2420.3250000000003,121.01625000000001,80.67750000000001,302.54062500000003,3.003,12677,91,7,36,21,241,9,11,5,4
Male,63,75,151,active,2386.96875,119.3484375,79.565625,298.37109375,2.475,14343,99,47,53,29,41,9,13,9,1
Female,21,72,161,moderate,2263.3875000000003,113.16937500000002,75.44625,282.92343750000003,2.3760000000000003,3765,25,20,37,32,94,17,16,10,4
Male,55,55,189,very_active,2776.375,138.81875,92.54583333333333,347.046875,1.8150000000000002,15671,33,42,47,34,253,7,17,17,4
Male,36,87,158,moderate,2607.875,130.39375,86.92916666666666,325.984375,2.871,19158,7,20,38,39,187,6,7,10,4
Female,23,45,161,very_active,2242.475,112.12375,74.74916666666667,280.309375,1.485,7092,9,26,35,36,166,10,11,6,3
Female,51,93,175,light,2210.65625,110.5328125,73.68854166666667,276.33203125,3.069,15975,47,18,56,38,270,15,10,16,2
Female,35,91,158,moderate,2420.3250000000003,121.01625000000001,80.67750000000001,302.54062500000003,3.003,12341,54,22,33,38,124,5,14,16,1
Female,30,96,159,light,2258.78125,112.9390625,75.29270833333334,282.34765625,3.168,15334,106,49,44,27,160,19,11,11,1
Male,58,82,181,light,2291.09375,114.5546875,76.36979166666667,286.38671875,2.706,19077,113,42,34,18,86,19,11,10,3
Female,40,68,183,sedentary,1755.3,87.765,58.50999999999999,219.4125,2.244,18835,53,34,55,28,225,18,14,12,4
Male,36,98,169,light,2559.21875,127.9609375,85.30729166666667,319.90234375,3.234,5666,77,39,34,31,144,11,9,10,2
Female,62,91,188,light,2219.25,110.9625,73.975,277.40625,3.003,8968,39,41,36,13,247,19,13,13,0
Female,28,75,151,moderate,2158.7625000000003,107.93812500000001,71.95875000000001,269.84531250000003,2.475,10641,118,47,59,10,5,9,11,14,0
Female,18,85,150,moderate,2381.5750000000003,119.07875000000001,79.38583333333334,297.69687500000003,2.805,12834,14,4,38,18,30,8,11,6,3
Male,41,90,185,active,3202.03125,160.1015625,106.734375,400.25390625,2.97,6888,80,40,36,36,196,13,16,11,2
Female,24,94,173,sedentary,2088.2999999999997,104.41499999999999,69.60999999999999,261.03749999999997,3.1020000000000003,3840,116,7,38,24,231,14,18,9,0
Female,42,70,176,light,1964.875,98.24375,65.49583333333334,245.609375,2.31,16873,17,10,49,31,295,5,7,5,0
Female,38,93,151,sedentary,1827.3,91.36500000000001,60.91,228.4125,3.069,13846,95,15,39,17,134,15,5,7,1
Female,32,94,180,very_active,3313.6,165.68,110.45333333333332,414.2,3.1020000000000003,8899,101,38,59,24,12,19,18,8,2
Male,18,49,163,light,1957.65625,97.8828125,65.25520833333333,244.70703125,1.617,3565,22,46,55,24,3,8,18,16,0
Female,29,64,151,sedentary,1533.3,76.665,51.10999999999999,191.6625,2.112,9005,61,23,33,27,177,7,9,6,1
Male,24,96,178,active,3376.6875,168.83437500000002,112.55624999999999,422.0859375,3.168,12156,45,20,35,16,233,10,12,11,2
Male,32,85,164,active,2967.0,148.35,98.9,370.875,2.805,13474,86,22,53,31,258,9,9,5,4
Male,38,55,161,light,1885.46875,94.2734375,62.848958333333336,235.68359375,1.8150000000000002,12187,98,48,43,27,139,11,14,7,2
Male,36,98,186,very_active,3738.25,186.91250000000002,124.60833333333332,467.28125,3.234,10226,38,37,38,25,64,17,7,16,3
Male,46,77,177,active,2848.40625,142.4203125,94.946875,356.05078125,2.541,12379,14,46,30,11,282,5,13,13,1
Male,42,94,169,active,3089.90625,154.4953125,102.99687499999999,386.23828125,3.1020000000000003,8890,52,7,46,13,204,17,6,15,4
Female,50,82,188,very_active,3009.6,150.48,100.32,376.2,2.706,16113,87,6,42,29,16,9,19,18,1
Male,49,71,173,sedentary,1861.5,93.075,62.04999999999999,232.6875,2.343,7311,63,1,53,25,199,18,7,6,1
Male,52,78,170,active,2738.4375,136.921875,91.28125,342.3046875,2.5740000000000003,14446,62,29,56,12,31,6,16,9,0
Male,61,59,159,moderate,1989.8125,99.49062500000001,66.32708333333333,248.7265625,1.947,11848,91,12,36,33,211,6,8,8,2
Female,55,76,163,active,2316.24375,115.81218750000001,77.208125,289.53046875,2.508,9083,79,22,38,39,272,15,14,16,1
Female,43,65,186,sedentary,1723.8,86.19,57.46,215.475,2.145,15598,15,28,40,32,289,19,5,7,1
Male,28,90,167,sedentary,2170.5,108.525,72.35,271.3125,2.97,19940,103,37,32,11,290,15,15,9,3
Female,52,49,173,light,1581.59375,79.0796875,52.719791666666666,197.69921875,1.617,5580,102,36,55,12,233,6,8,10,3
Male,25,50,163,moderate,2168.0625,108.403125,72.26875,271.0078125,1.6500000000000001,16844,69,19,41,35,181,13,8,5,3
Male,63,82,183,sedentary,1984.5,99.22500000000001,66.15,248.0625,2.706,12553,65,32,50,34,145,14,13,6,1
Female,31,66,161,very_active,2565.475,128.27375,85.51583333333332,320.684375,2.178,12386,117,28,32,38,49,7,12,5,4
Male,27,62,171,moderate,2416.0625,120.80312500000001,80.53541666666666,302.0078125,2.0460000000000003,17635,12,49,44,14,102,8,6,7,2
Female,19,58,155,moderate,2003.7625,100.18812500000001,66.79208333333332,250.4703125,1.9140000000000001,3671,107,14,50,11,32,19,17,12,1
Female,63,54,185,very_active,2318.475,115.92375,77.28249999999998,289.809375,1.782,3777,46,22,39,28,88,9,11,12,0
Male,26,90,185,active,3331.40625,166.5703125,111.046875,416.42578125,2.97,6022,8,41,30,33,240,18,10,8,4
Male,20,57,171,very_active,2933.125,146.65625,97.77083333333333,366.640625,1.881,16817,62,2,43,29,265,8,11,10,4
Female,38,75,163,very_active,2693.725,134.68625,89.79083333333332,336.715625,2.475,17260,33,36,56,39,222,8,15,16,2
Male,43,74,165,active,2693.15625,134.6578125,89.771875,336.64453125,2.442,4074,80,28,49,11,235,9,8,13,4
Male,25,47,185,active,2598.28125,129.9140625,86.609375,324.78515625,1.5510000000000002,12908,90,44,35,11,152,14,18,18,2
Male,19,74,174,active,2997.1875,149.859375,99.90625,374.6484375,2.442,12475,28,7,31,31,56,19,18,11,4
Female,23,50,181,active,2337.80625,116.89031250000001,77.926875,292.22578125,1.6500000000000001,15878,36,21,58,33,111,13,9,6,2
Female,45,73,182,active,2555.5875,127.77937500000002,85.18625,319.4484375,2.4090000000000003,18120,42,28,52,32,14,16,10,15,3
Male,46,52,185,very_active,2757.375,137.86875,91.9125,344.671875,1.7160000000000002,4986,85,1,37,29,268,13,13,6,3
Female,43,88,169,light,2145.34375,107.2671875,71.51145833333334,268.16796875,2.904,13825,114,40,30,27,113,18,6,7,4
Female,42,89,167,light,2148.78125,107.4390625,71.62604166666667,268.59765625,2.9370000000000003,12193,63,48,58,34,251,18,15,12,4
Female,29,87,187,sedentary,2079.2999999999997,103.96499999999999,69.30999999999999,259.91249999999997,2.871,5176,23,49,33,29,141,10,13,14,2
Female,22,88,152,light,2143.625,107.18125,71.45416666666667,267.953125,2.904,13047,70,44,56,34,113,15,14,19,2
Female,51,77,172,light,1964.875,98.24375,65.49583333333334,245.609375,2.541,19884,33,0,33,30,289,16,5,13,1
Male,54,61,181,very_active,2804.875,140.24375,93.49583333333334,350.609375,2.013,7608,47,43,58,23,24,18,8,17,3
Male,32,92,165,active,3098.53125,154.92656250000002,103.284375,387.31640625,3.036,14906,11,19,34,37,254,7,16,18,1
Male,61,55,154,active,2091.5625,104.578125,69.71875,261.4453125,1.8150000000000002,10234,22,20,59,24,267,10,9,7,1
Female,53,57,153,very_active,2090.475,104.52375,69.68249999999999,261.309375,1.881,9610,78,36,57,21,125,14,13,13,0
Female,32,94,170,light,2312.0625,115.603125,77.06875,289.0078125,3.1020000000000003,13524,96,7,57,20,249,8,19,16,2
Male,60,55,189,very_active,2728.875,136.44375,90.9625,341.109375,1.8150000000000002,19984,12,26,49,20,286,7,10,16,0
Female,40,75,163,sedentary,1689.3,84.465,56.309999999999995,211.1625,2.475,16411,86,46,38,39,52,10,8,14,0
Male,23,72,188,active,3079.125,153.95625,102.63749999999999,384.890625,2.3760000000000003,12180,101,34,52,16,42,19,6,16,1
Male,63,88,180,moderate,2627.25,131.3625,87.57499999999999,328.40625,2.904,18225,95,5,42,21,165,15,9,12,0
Male,61,50,163,sedentary,1462.5,73.125,48.75,182.8125,1.6500000000000001,13073,44,44,47,25,41,10,12,9,2
Female,60,85,155,sedentary,1629.3,81.465,54.309999999999995,203.6625,2.805,7483,113,43,46,14,175,6,12,15,1
Female,62,60,161,very_active,2156.975,107.84875,71.89916666666666,269.621875,1.98,8901,98,18,54,11,66,13,10,14,2
Male,38,48,165,light,1823.59375,91.1796875,60.786458333333336,227.94921875,1.584,9129,64,17,30,31,65,12,15,7,4
Male,40,79,166,active,2816.0625,140.803125,93.86875,352.0078125,2.607,13415,46,0,51,25,82,10,5,15,0
Male,60,92,172,moderate,2635.0,131.75,87.83333333333333,329.375,3.036,7482,57,24,44,32,104,5,19,11,1
Male,33,70,163,sedentary,1870.5,93.525,62.349999999999994,233.8125,2.31,12686,108,26,31,39,286,16,12,13,3
Female,64,56,156,moderate,1633.7,81.685,54.45666666666667,204.2125,1.848,10400,4,6,45,24,185,6,8,16,2
Female,32,55,181,light,1870.34375,93.5171875,62.344791666666666,233.79296875,1.8150000000000002,9806,76,43,49,20,283,19,19,10,0
Male,42,81,164,light,2241.25,112.0625,74.70833333333333,280.15625,2.673,13516,117,41,51,38,3,8,18,7,2
Male,53,69,166,moderate,2274.625,113.73125,75.82083333333333,284.328125,2.277,10396,4,28,34,15,137,11,6,9,2
Female,28,62,183,active,2523.24375,126.16218750000002,84.108125,315.40546875,2.0460000000000003,10338,59,30,56,22,178,13,5,11,4
Female,32,63,154,light,1748.3125,87.415625,58.27708333333333,218.5390625,2.079,12950,95,43,51,39,236,14,11,12,2
Male,21,67,176,moderate,2588.5,129.425,86.28333333333333,323.5625,2.2110000000000003,15500,114,42,48,28,17,9,6,17,4
Male,38,99,172,sedentary,2256.0,112.80000000000001,75.19999999999999,282.0,3.2670000000000003,14545,20,35,34,19,8,14,17,18,4
Male,30,82,189,moderate,2877.1875,143.859375,95.90625,359.6484375,2.706,8241,23,18,31,33,28,6,8,16,4
Female,39,98,163,moderate,2546.2625000000003,127.31312500000001,84.87541666666668,318.28281250000003,3.234,7695,17,5,36,28,143,19,8,8,0
Female,36,62,164,very_active,2477.6,123.88,82.58666666666666,309.7,2.0460000000000003,14530,20,24,32,39,148,17,17,6,2
Female,51,70,182,light,1954.5625,97.728125,65.15208333333334,244.3203125,2.31,17312,53,30,46,14,63,15,14,14,2
Male,31,50,180,active,2544.375,127.21875,84.8125,318.046875,1.6500000000000001,17318,9,8,59,34,186,15,19,6,4
Male,21,48,184,active,2639.25,131.9625,87.975,329.90625,1.584,14324,23,19,53,36,226,15,5,16,2
Female,63,88,166,very_active,2738.85,136.9425,91.295,342.35625,2.904,6218,103,9,53,30,117,5,6,7,2
Female,44,95,177,active,2889.80625,144.49031250000002,96.326875,361.22578125,3.1350000000000002,7016,110,36,32,16,253,14,5,12,4
Male,46,73,168,moderate,2410.25,120.5125,80.34166666666665,301.28125,2.4090000000000003,5837,84,26,42,20,30,18,10,5,3
Female,64,78,172,very_active,2610.6,130.53,87.02,326.325,2.5740000000000003,19312,88,12,36,23,160,17,17,18,3
Female,45,61,181,sedentary,1626.3,81.315,54.21,203.2875,2.013,10034,115,40,54,32,214,18,7,11,4
Male,52,87,189,light,2469.84375,123.4921875,82.328125,308.73046875,2.871,10309,59,1,53,30,168,5,5,10,0
Female,25,87,162,light,2195.1875,109.759375,73.17291666666667,274.3984375,2.871,17379,56,49,32,25,80,9,16,18,2
Male,33,97,169,light,2566.09375,128.3046875,85.53645833333333,320.76171875,3.201,7239,22,20,44,27,45,18,12,6,2
Male,59,60,184,moderate,2263.0,113.15,75.43333333333334,282.875,1.98,15128,21,32,58,30,48,11,18,13,3
Male,53,46,154,sedentary,1395.0,69.75,46.5,174.375,1.518,18856,67,23,47,32,297,13,16,17,4
Male,47,78,158,very_active,2921.25,146.0625,97.375,365.15625,2.5740000000000003,12611,33,43,58,32,282,13,18,16,0
Male,35,99,178,very_active,3671.75,183.5875,122.39166666666665,458.96875,3.2670000000000003,7150,119,41,39,13,87,12,8,9,4
Male,19,52,155,light,1923.28125,96.1640625,64.109375,240.41015625,1.7160000000000002,14109,69,33,52,10,120,5,14,6,3
Male,30,57,174,sedentary,1815.0,90.75,60.5,226.875,1.881,4446,27,8,36,31,2,9,11,7,3
Female,21,86,180,sedentary,2062.7999999999997,103.13999999999999,68.75999999999999,257.84999999999997,2.838,14936,94,1,38,38,226,10,14,11,2
Male,43,52,171,sedentary,1654.5,82.72500000000001,55.15,206.8125,1.7160000000000002,14036,98,29,34,24,78,10,6,11,1
Male,42,74,151,active,2550.84375,127.54218750000001,85.02812499999999,318.85546875,2.442,9468,38,21,49,23,144,8,19,14,0
Female,47,76,154,active,2288.2125,114.41062500000001,76.27375,286.0265625,2.508,17021,41,45,37,28,241,5,10,5,0
Female,28,80,176,light,2198.625,109.93125,73.2875,274.828125,2.64,7175,22,10,43,36,31,7,10,19,1
Female,24,91,174,sedentary,2059.7999999999997,102.99,68.66,257.47499999999997,3.003,18390,69,42,33,14,262,14,11,14,3
Male,48,74,157,sedentary,1783.5,89.17500000000001,59.449999999999996,222.9375,2.442,8080,79,16,49,13,210,19,16,18,4
Female,61,45,150,very_active,1750.85,87.5425,58.361666666666665,218.85625,1.485,18471,1,35,57,22,70,19,5,15,0
Male,27,87,169,very_active,3412.875,170.64375,113.76249999999999,426.609375,2.871,17893,23,12,43,27,196,8,18,15,1
Male,56,83,172,light,2241.25,112.0625,74.70833333333333,280.15625,2.7390000000000003,19009,16,6,41,21,57,8,16,16,2
Male,30,61,181,sedentary,1915.5,95.775,63.849999999999994,239.4375,2.013,9217,108,15,31,32,111,17,5,8,2
Male,48,64,160,light,1931.875,96.59375,64.39583333333333,241.484375,2.112,8672,64,32,42,39,47,8,19,10,3
